Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
(no final do período 0),,0,,x,"[16,4759103]","16,41","[0,0659103]"
(no final do período 1),,0,,x,"[16,4759103]","16,41","[0,0659103]"
(no final do período 2),,0,,x,"[16,4759103]","16,39","[0,0859103]"
Venda por prejuizo (3),,"975,593339723342",,"-24,4066602766584","[16,4759103]","16,35","[0,1259103]"
Compra (4),"16,34",0,"59,7058347443906",,,,
(no final do período 0),,0,,x,"[16,41008854]","16,34","[0,07008854]"
Venda por percentual de diferença (1),,"976,787456418229",,"-23,2125435817707","[16,41008854]","16,36","[0,05008854]"
Compra (2),"16,3",0,"59,9256108232043",,,,
(no final do período 3),,0,,x,"[16,41008854]","16,28","[0,13008854]"
(no final do período 4),,0,,x,"[16,41008854]","16,29","[0,12008854]"
(no final do período 0),,0,,x,"[16,35451837]","16,28","[0,07451837]"
(no final do período 1),,0,,x,"[16,35451837]","16,29","[0,06451837]"
Venda por prejuizo (2),,"971,394151444141",,"-28,605848555859","[16,35451837]","16,21","[0,14451837]"
Compra (3),"16,17",0,"60,0738498110168",,,,
Venda por percentual de diferença (4),,"973,196366938471",,"-26,8036330615286","[16,35451837]","16,2","[0,15451837]"
Compra (0),"16,21",0,"60,0367900640636",,,,
Venda por prejuizo (1),,"968,993791633987",,"-31,0062083660131","[16,28905396]","16,14","[0,14905396]"
Compra (2),"16,17",0,"59,9254045537407",,,,
Venda por percentual de diferença (3),,"969,593045679524",,"-30,4069543204757","[16,28905396]","16,18","[0,10905396]"
Compra (4),"16,21",0,"59,8145000419201",,,,
Venda por percentual de diferença (0),,"970,191190679943",,"-29,8088093200566","[16,28561095]","16,22","[0,06561095]"
Compra (1),"16,29",0,"59,5574702688731",,,,
(no final do período 2),,0,,x,"[16,28561095]","16,28","[0,00561095]"
Venda por prejuizo (3),,"966,022167761122",,"-33,9778322388778","[16,28561095]","16,22","[0,06561095]"
Compra (4),"16,17",0,"59,7416306593149",,,,
Venda por prejuizo (0),,"959,450588388597",,"-40,5494116114027","[16,21682101]","16,06","[0,15682101]"
Compra (1),"16,07",0,"59,7044547846047",,,,
(no final do período 2),,0,,x,"[16,21682101]","16,04","[0,17682101]"
(no final do período 3),,0,,x,"[16,21682101]","16,05","[0,16682101]"
(no final do período 4),,0,,x,"[16,21682101]","16,07","[0,14682101]"
(no final do período 0),,0,,x,"[16,12840343]","16,03","[0,09840343]"
(no final do período 1),,0,,x,"[16,12840343]","16,05","[0,07840343]"
Venda por prejuizo (2),,"956,465365649367",,"-43,5346343506329","[16,12840343]","16,02","[0,10840343]"
Compra (3),"16,08",0,"59,4816769682442",,,,
Venda por percentual de diferença (4),,"958,249815958415",,"-41,7501840415855","[16,12840343]","16,11","[0,01840343]"
Compra (0),"16,04",0,"59,7412603465346",,,,
(no final do período 1),,0,,x,"[16,15176602]",16,"[0,15176602]"
Venda por prejuizo (2),,"955,262752941088",,"-44,7372470589122","[16,15176602]","15,99","[0,16176602]"
Compra (3),"15,93",0,"59,9662745097984",,,,
Venda por percentual de diferença (4),,"956,462078431284",,"-43,5379215687163","[16,15176602]","15,95","[0,20176602]"
Compra (0),"15,93",0,"60,0415617345439",,,,
(no final do período 1),,0,,x,"[16,00735891]","15,9","[0,10735891]"
Venda por prejuizo (2),,"953,460000344557",,"-46,5399996554435","[16,00735891]","15,88","[0,12735891]"
Compra (3),"15,82",0,"60,269279414953",,,,
Venda por percentual de diferença (4),,"958,281542697753",,"-41,7184573022472","[16,00735891]","15,9","[0,10735891]"
Compra (0),"15,9",0,"60,269279414953",,,,
(no final do período 1),,0,,x,"[15,96913149]","15,87","[0,09913149]"
Venda por prejuizo (2),,"955,268078727005",,"-44,7319212729949","[15,96913149]","15,85","[0,11913149]"
Compra (3),"15,89",0,"60,1175631672124",,,,
Venda por percentual de diferença (4),,"957,672781253694",,"-42,3272187463065","[15,96913149]","15,93","[0,03913149]"
Compra (0),"15,91",0,"60,1931352139342",,,,
(no final do período 1),,0,,x,"[15,99489076]","15,91","[0,08489076]"
Venda por percentual de diferença (2),,"958,274712605833",,"-41,7252873941671","[15,99489076]","15,92","[0,07489076]"
Compra (3),"15,91",0,"60,2309687370102",,,,
(no final do período 4),,0,,x,"[15,99489076]","15,87","[0,12489076]"
(no final do período 0),,0,,x,"[15,93407555]","15,87","[0,06407555]"
Venda por prejuizo (1),,"955,263164168982",,"-44,7368358310176","[15,93407555]","15,86","[0,07407555]"
Compra (2),"15,82",0,"60,3832594291392",,,,
Venda por percentual de diferença (3),,"955,866996763274",,"-44,1330032367263","[15,93407555]","15,83","[0,10407555]"
Compra (4),"15,85",0,"60,3070660418469",,,,
Venda por prejuizo (0),,"952,248572800763",,"-47,7514271992371","[15,90577405]","15,79","[0,11577405]"
Compra (1),"15,7",0,"60,6527753376282",,,,
Venda por prejuizo (2),,"948,609406280505",,"-51,3905937194947","[15,90577405]","15,64","[0,26577405]"
Compra (3),"15,7",0,"60,4209812917519",,,,
Venda por prejuizo (4),,"943,171517964248",,"-56,8284820357525","[15,90577405]","15,61","[0,29577405]"
Compra (0),"15,56",0,"60,6151361159542",,,,
Venda por prejuizo (1),,"928,017733935259",,"-71,982266064741","[15,69778601]","15,31","[0,38778601]"
Compra (2),"15,43",0,"60,1437287061088",,,,
Venda por percentual de diferença (3),,"931,024920370565",,"-68,9750796294355","[15,69778601]","15,48","[0,21778601]"
Compra (4),"15,53",0,"59,9500914597917",,,,
(no final do período 0),,0,,x,"[15,57944065]","15,49","[0,08944065]"
Venda por prejuizo (1),,"928,027415797575",,"-71,972584202425","[15,57944065]","15,48","[0,09944065]"
Compra (2),"15,53",0,"59,757077643115",,,,
(no final do período 3),,0,,x,"[15,57944065]","15,53","[0,04944065]"
(no final do período 4),,0,,x,"[15,57944065]","15,5","[0,07944065]"
(no final do período 0),,0,,x,"[15,58577367]","15,5","[0,08577367]"
Venda por percentual de diferença (1),,"928,624986574006",,"-71,3750134259938","[15,58577367]","15,54","[0,04577367]"
Compra (2),"15,53",0,"59,7955561219579",,,,
(no final do período 3),,0,,x,"[15,58577367]","15,53","[0,05577367]"
(no final do período 4),,0,,x,"[15,58577367]","15,53","[0,05577367]"
(no final do período 0),,0,,x,"[15,57590749]","15,5","[0,07590749]"
(no final do período 1),,0,,x,"[15,57590749]","15,52","[0,05590749]"
(no final do período 2),,0,,x,"[15,57590749]","15,5","[0,07590749]"
(no final do período 3),,0,,x,"[15,57590749]","15,5","[0,07590749]"
(no final do período 4),,0,,x,"[15,57590749]","15,51","[0,06590749]"
(no final do período 0),,0,,x,"[15,58522142]","15,53","[0,05522142]"
