Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Compra (0),27480.95,0.0,0.035876107143101195,,,,
Venda por percentual de diferença (1),,986.3622630663527,,-13.637736933647261,27513.806858463897,27493.57,20.23685846389708
Compra (2),27499.99,0.0,0.035867731699769805,,,,
(no final do período 3),,0.0,,x,27513.806858463897,27487.95,25.85685846389606
Venda por percentual de diferença (4),,986.3819903187875,,-13.61800968121247,27513.806858463897,27500.54,13.266858463895915
Compra (0),27477.41,0.0,0.03589792452486561,,,,
Venda por percentual de diferença (1),,986.8935357432669,,-13.106464256733148,27530.117294258016,27491.66,38.45729425801619
Compra (2),27505.59,0.0,0.03587974428991586,,,,
Venda (3),,987.9666988949782,,-12.033301105021792,27530.117294258016,27535.5,-5.382705741983955
Compra (4),27600.35,0.0,0.03579544095980588,,,,
Venda por percentual de diferença (0),,989.3330108764139,,-10.666989123586063,27695.821214514457,27638.52,57.30121451445666
Compra (1),27639.46,0.0,0.03579422358021517,,,,
Venda por percentual de diferença (2),,990.1466135783921,,-9.853386421607865,27695.821214514457,27662.19,33.63121451445841
Compra (3),27631.17,0.0,0.03583440779302477,,,,
(no final do período 4),,0.0,,x,27695.821214514457,27616.68,79.1412145144568
(no final do período 0),,0.0,,x,27655.67335916671,27609.12,46.55335916671174
Venda por percentual de diferença (1),,990.7382396510551,,-9.261760348944904,27655.67335916671,27647.68,7.993359166710434
Compra (2),27668.05,0.0,0.03580802548972751,,,,
Venda (3),,991.5457106258485,,-8.454289374151472,27655.67335916671,27690.6,-34.92664083328782
Compra (4),27693.39,0.0,0.03580441797215323,,,,
Venda por percentual de diferença (0),,994.2199426041888,,-5.780057395811241,27828.266818736254,27768.08,60.18681873625246
Compra (1),27740.12,0.0,0.03584050619118406,,,,
(no final do período 2),,0.0,,x,27828.266818736254,27670.5,157.7668187362542
(no final do período 3),,0.0,,x,27828.266818736254,27685.06,143.2068187362529
(no final do período 4),,0.0,,x,27828.266818736254,27699.45,128.81681873625348
