Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Venda por percentual de diferença (0),,970.1911906799434,,-29.80880932005664,[16.2573062],16.22,[0.0373062]
Compra (1),16.29,0.0,59.55747026887314,,,,
(no final do período 2),,0.0,,x,[16.2573062],16.28,[-0.0226938]
Venda por prejuizo (3),,966.0221677611222,,-33.977832238877795,[16.2573062],16.22,[0.0373062]
Compra (4),16.17,0.0,59.74163065931491,,,,
Venda por prejuizo (0),,959.4505883885973,,-40.54941161140266,[16.16559905],16.06,[0.10559905]
Compra (1),16.07,0.0,59.704454784604685,,,,
(no final do período 2),,0.0,,x,[16.16559905],16.04,[0.12559905]
(no final do período 3),,0.0,,x,[16.16559905],16.05,[0.11559905]
(no final do período 4),,0.0,,x,[16.16559905],16.07,[0.09559905]
(no final do período 0),,0.0,,x,[16.09457844],16.03,[0.06457844]
(no final do período 1),,0.0,,x,[16.09457844],16.05,[0.04457844]
Venda por prejuizo (2),,956.4653656493671,,-43.53463435063293,[16.09457844],16.02,[0.07457844]
Compra (3),16.08,0.0,59.48167696824423,,,,
Venda (4),,958.2498159584145,,-41.7501840415855,[16.09457844],16.11,[-0.01542156]
Compra (0),16.04,0.0,59.741260346534574,,,,
(no final do período 1),,0.0,,x,[16.11664723],16.0,[0.11664723]
Venda por prejuizo (2),,955.2627529410878,,-44.7372470589122,[16.11664723],15.99,[0.12664723]
Compra (3),15.93,0.0,59.96627450979835,,,,
Venda por percentual de diferença (4),,956.4620784312837,,-43.53792156871634,[16.11664723],15.95,[0.16664723]
Compra (0),15.93,0.0,60.04156173454386,,,,
(no final do período 1),,0.0,,x,[15.97645337],15.9,[0.07645337]
Venda por prejuizo (2),,953.4600003445565,,-46.53999965544347,[15.97645337],15.88,[0.09645337]
Compra (3),15.82,0.0,60.269279414953004,,,,
Venda por percentual de diferença (4),,958.2815426977528,,-41.7184573022472,[15.97645337],15.9,[0.07645337]
Compra (0),15.9,0.0,60.269279414953004,,,,
(no final do período 1),,0.0,,x,[15.94630381],15.87,[0.07630381]
Venda por prejuizo (2),,955.2680787270051,,-44.731921272994896,[15.94630381],15.85,[0.09630381]
Compra (3),15.89,0.0,60.1175631672124,,,,
Venda por percentual de diferença (4),,957.6727812536935,,-42.32721874630647,[15.94630381],15.93,[0.01630381]
Compra (0),15.91,0.0,60.19313521393423,,,,
(no final do período 1),,0.0,,x,[15.96208396],15.91,[0.05208396]
Venda por percentual de diferença (2),,958.2747126058329,,-41.72528739416714,[15.96208396],15.92,[0.04208396]
Compra (3),15.91,0.0,60.23096873701024,,,,
(no final do período 4),,0.0,,x,[15.96208396],15.87,[0.09208396]
(no final do período 0),,0.0,,x,[15.9098122],15.87,[0.0398122]
Venda por prejuizo (1),,955.2631641689824,,-44.73683583101763,[15.9098122],15.86,[0.0498122]
Compra (2),15.82,0.0,60.383259429139216,,,,
Venda por percentual de diferença (3),,955.8669967632737,,-44.13300323672627,[15.9098122],15.83,[0.0798122]
Compra (4),15.85,0.0,60.30706604184692,,,,
Venda por prejuizo (0),,952.2485728007629,,-47.75142719923713,[15.86494688],15.79,[0.07494688]
Compra (1),15.7,0.0,60.65277533762821,,,,
Venda por prejuizo (2),,948.6094062805053,,-51.390593719494746,[15.86494688],15.64,[0.22494688]
Compra (3),15.7,0.0,60.42098129175193,,,,
Venda por prejuizo (4),,943.1715179642475,,-56.82848203575247,[15.86494688],15.61,[0.25494688]
Compra (0),15.56,0.0,60.61513611595421,,,,
Venda por prejuizo (1),,928.017733935259,,-71.982266064741,[15.66135126],15.31,[0.35135126]
Compra (2),15.43,0.0,60.14372870610882,,,,
