Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
(no final do período 0),,0,,x,"28375,70623339","28305,5","70,20623339"
(no final do período 1),,0,,x,"28375,70623339","28275,5","100,20623339"
Venda por percentual de diferença (2),,"1045,8028846453",,"45,8028846453008","28375,70623339","28356,86","18,84623339"
Compra (3),"28248,7",0,"0,0370212747717701",,,,
(no final do período 4),,0,,x,"28375,70623339","28198,04","177,66623339"
Venda por percentual de diferença (0),,"1045,88618251354",,"45,8861825135373","28333,21524823","28250,95","82,26524823"
Compra (1),"28299,84",0,"0,0369573178687066",,,,
Venda por percentual de diferença (2),,"1046,0306856264",,"46,030685626404","28333,21524823","28303,75","29,46524823"
Compra (3),"28320,66",0,"0,0369352510014387",,,,
Venda (4),,"1046,5581210107",,"46,5581210107043","28333,21524823","28334,94","-1,72475177"
Compra (0),"28320,32",0,"0,0369543183484757",,,,
Venda por percentual de diferença (1),,"1050,48045236021",,"50,4804523602115","28442,56061837","28426,46","16,10061837"
Compra (2),28544,0,"0,0368021458926644",,,,
Venda por prejuizo (3),,"1040,00177736019",,"40,0017773601933","28442,56061837","28259,27","183,29061837"
Compra (4),"28298,77",0,"0,036750776707263",,,,
Venda por percentual de diferença (0),,"1040,1245249544",,"40,1245249543956","28423,93657085","28302,11","121,82657085"
Compra (1),"28307,69",0,"0,0367435324095465",,,,
Venda por percentual de diferença (2),,"1040,63011596035",,"40,6301159603511","28423,93657085","28321,45","102,48657085"
Compra (3),"28364,28",0,"0,0366880497569602",,,,
(no final do período 4),,0,,x,"28423,93657085","28283,31","140,62657085"
Venda por prejuizo (0),,"1028,23065578399",,"28,2306557839913","28321,61893127","28026,31","295,30893127"
Compra (1),"28060,74",0,"0,0366430342102165",,,,
Venda por percentual de diferença (2),,"1028,74219254157",,"28,7421925415658","28321,61893127","28074,7","246,91893127"
Compra (3),"28018,23",0,"0,0367168872745197",,,,
(no final do período 4),,0,,x,"28321,61893127","27999,15","322,46893127"
(no final do período 0),,0,,x,"28095,14459181","27941,71","153,43459181"
Venda por percentual de diferença (1),,"1030,1535896884",,"30,1535896883981","28095,14459181","28056,67","38,47459181"
Compra (2),28095,0,"0,0366667944363196",,,,
(no final do período 3),,0,,x,"28095,14459181","28055,25","39,89459181"
Venda (4),,"1030,38129048185",,"30,3812904818478","28095,14459181","28101,21","-6,06540819"
Compra (0),28005,0,"0,0367927616669112",,,,
Venda por prejuizo (1),,"1019,38356609199",,"19,3835660919914","28145,7783954","27706,09","439,6883954"
Compra (2),"27798,81",0,"0,0366700432893347",,,,
(no final do período 3),,0,,x,"28145,7783954","27766,88","378,8983954"
Venda por percentual de diferença (4),,"1019,4895425171",,"19,4895425170976","28145,7783954","27801,7","344,0783954"
Compra (0),"27817,18",0,"0,0366496367538729",,,,
Venda (1),,"1024,90672532569",,"24,9067253256876","27948,6899011","27964,99","-16,3000989"
Compra (2),"27864,68",0,"0,0367815717002918",,,,
(no final do período 3),,0,,x,"27948,6899011","27842,39","106,2999011"
(no final do período 4),,0,,x,"27948,6899011","27836,13","112,5599011"
(no final do período 0),,0,,x,"27922,10591476","27843,68","78,42591476"
(no final do período 1),,0,,x,"27922,10591476","27794,13","127,97591476"
Venda por percentual de diferença (2),,"1024,93467932018",,"24,9346793201798","27922,10591476","27865,44","56,66591476"
Compra (3),"27595,22",0,"0,0371417469880718",,,,
Venda por prejuizo (4),,"1020,36624444065",,"20,3662444406471","27922,10591476","27472,22","449,88591476"
Compra (0),"27422,54",0,"0,0372090347736077",,,,
Venda por percentual de diferença (1),,"1024,29589060309",,"24,2958906030876","27559,27396346","27528,15","31,12396346"
Compra (2),27530,0,"0,0372065343480962",,,,
Venda por percentual de diferença (3),,"1025,20968308668",,"25,2096830866769","27559,27396346","27554,56","4,71396346"
Compra (4),"27478,78",0,"0,0373091412022905",,,,
Venda por percentual de diferença (0),,"1027,24564292209",,"27,2456429220858","27613,56884102","27533,35","80,21884102"
Compra (1),"27593,14",0,"0,0372282981538921",,,,
Venda por prejuizo (2),,"1023,57381587517",,"23,5738158751675","27613,56884102","27494,51","119,05884102"
Compra (3),"27497,35",0,"0,0372244531154881",,,,
Venda por percentual de diferença (4),,"1025,53554455435",,"25,5355445543537","27613,56884102","27550,05","63,51884102"
Compra (0),"27476,99",0,"0,0373234311529157",,,,
